name,category,subcategory,price,discounted_price,status,product_type,stock_count,available_sizes,Brand,color,Origin,HS Code,Model,description,small_description,Tags,mfg,images
PVC/CPVC Pipes - CPVC SCH80 Ø25mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,3917,SAU-357B,,"Saudi Ceramics CPVC SCH80 Ø25mm pipe from Saudi Arabia for heavy-duty, corrosion-resistant plumbing.",PVC/CPVC Pipes,,1755.png
PVC/CPVC Pipes - CPVC SDR11 Ø25mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,UAE,3917,SAU-257C,,"Saudi Ceramics CPVC SDR11 Ø25mm pipe from UAE for flexible, pressure-rated water distribution systems.",PVC/CPVC Pipes,,1756.png
PVC/CPVC Pipes - CPVC SDR11 Ø50mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,Japan,3917,SAU-280B,,"Saudi Ceramics CPVC SDR11 Ø50mm pipe from Japan for durable, pressure-rated water distribution systems.",PVC/CPVC Pipes,,1757.png
PVC/CPVC Pipes - CPVC SDR11 Ø25mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pcs,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,3917,SAU-634C,,"Saudi Ceramics CPVC SDR11 Ø25mm pipe from Saudi Arabia for flexible, pressure-rated plumbing systems.",PVC/CPVC Pipes,,1758.png
PVC/CPVC Pipes - CPVC SDR11 Ø63mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,UAE,3917,SAU-135A,,"Saudi Ceramics CPVC SDR11 Ø63mm pipe from UAE for durable, pressure-rated water distribution systems.",PVC/CPVC Pipes,,1759.png
PVC/CPVC Pipes - CPVC SCH40 Ø25mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,China,3917,SAU-133B,,"Saudi Ceramics CPVC SCH40 Ø25mm pipe from China for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1760.png
PVC/CPVC Pipes - CPVC SCH80 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,Germany,3917,SAU-457B,,"Saudi Ceramics CPVC SCH80 Ø20mm pipe from Germany for heavy-duty, corrosion-resistant plumbing systems.",PVC/CPVC Pipes,,1761.png
PVC/CPVC Pipes - CPVC SCH40 Ø75mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,mtr,100,"1,2,3,4,5",Saudi Ceramics,,Japan,3917,SAU-427B,,"Saudi Ceramics CPVC SCH40 Ø75mm pipe from Japan for durable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1762.png
PVC/CPVC Pipes - CPVC SCH80 Ø75mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,India,3917,SAU-451C,,"Saudi Ceramics CPVC SCH80 Ø75mm pipe from India for heavy-duty, corrosion-resistant plumbing applications.",PVC/CPVC Pipes,,1763.png
PVC/CPVC Pipes - CPVC SCH40 Ø90mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,UAE,3917,SAU-151B,,"Saudi Ceramics CPVC SCH40 Ø90mm pipe from UAE for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1764.png
PVC/CPVC Pipes - CPVC SCH40 Ø110mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pair,100,"1,2,3,4,5",Saudi Ceramics,,Japan,3917,SAU-608A,,"Saudi Ceramics CPVC SCH40 Ø110mm pipe from Japan for durable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1765.png
PVC/CPVC Pipes - CPVC SCH40 Ø90mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,UAE,3917,SAU-909X,,"Saudi Ceramics CPVC SCH40 Ø90mm pipe from UAE for heavy-duty, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1766.png
PVC/CPVC Pipes - CPVC SCH80 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,India,3917,SAU-755B,,"Saudi Ceramics CPVC SCH80 Ø20mm pipe from India for heavy-duty, corrosion-resistant plumbing applications.",PVC/CPVC Pipes,,1767.png
PVC/CPVC Pipes - CPVC SCH40 Ø40mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,Germany,3917,SAU-511B,,"Saudi Ceramics CPVC SCH40 Ø40mm pipe from Germany, boxed for chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1768.png
PVC/CPVC Pipes - CPVC SDR11 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pcs,100,"1,2,3,4,5",Saudi Ceramics,,Saudi Arabia,3917,SAU-637C,,"Saudi Ceramics CPVC SDR11 Ø20mm pipe from Saudi Arabia for flexible, pressure-rated plumbing systems.",PVC/CPVC Pipes,,1769.png
PVC/CPVC Pipes - CPVC SCH40 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,roll,100,"1,2,3,4,5",Saudi Ceramics,,Japan,3917,SAU-892A,,"Saudi Ceramics CPVC SCH40 Ø20mm pipe from Japan for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1770.png
PVC/CPVC Pipes - CPVC SCH40 Ø90mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,roll,100,"1,2,3,4,5",Saudi Ceramics,,India,3917,SAU-716X,,"Saudi Ceramics CPVC SCH40 Ø90mm pipe from India for durable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1771.png
PVC/CPVC Pipes - CPVC SDR11 Ø32mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,Germany,3917,SAU-823C,,"Saudi Ceramics CPVC SDR11 Ø32mm pipe from Germany, boxed for flexible pressure-rated plumbing systems.",PVC/CPVC Pipes,,1772.png
PVC/CPVC Pipes - CPVC SCH40 Ø32mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Saudi Ceramics,,Germany,3917,SAU-104C,,"Saudi Ceramics CPVC SCH40 Ø32mm pipe from Germany for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1773.png
PVC/CPVC Pipes - CPVC SCH80 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Saudi Ceramics,,India,3917,SAU-729C,,"Saudi Ceramics CPVC SCH80 Ø20mm pipe from India, boxed for heavy-duty corrosion-resistant plumbing systems.",PVC/CPVC Pipes,,1774.png
PVC/CPVC Pipes - CPVC SCH40 Ø75mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,kg,100,"1,2,3,4,5",Saudi Ceramics,,China,3917,SAU-462B,,"Saudi Ceramics CPVC SCH40 Ø75mm pipe from China for durable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1775.png
PVC/CPVC Pipes - CPVC SCH80 Ø63mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,roll,100,"1,2,3,4,5",Wavin,,Japan,3917,WAV-903B,,"Wavin CPVC SCH80 Ø63mm pipe from Japan for heavy-duty, corrosion-resistant industrial plumbing systems.",PVC/CPVC Pipes,,1776.png
PVC/CPVC Pipes - CPVC SCH40 Ø110mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Wavin,,UAE,3917,WAV-838B,,"Wavin CPVC SCH40 Ø110mm pipe from UAE, boxed for durable chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1777.png
PVC/CPVC Pipes - CPVC SDR11 Ø110mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,mtr,100,"1,2,3,4,5",Wavin,,UAE,3917,WAV-673C,,"Wavin CPVC SDR11 Ø110mm pipe from UAE for durable, pressure-rated large-diameter water distribution.",PVC/CPVC Pipes,,1778.png
PVC/CPVC Pipes - CPVC SDR11 Ø32mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,China,3917,WAV-547C,,"Wavin CPVC SDR11 Ø32mm pipe from China for flexible, pressure-rated water distribution systems.",PVC/CPVC Pipes,,1779.png
PVC/CPVC Pipes - CPVC SDR11 Ø25mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,roll,100,"1,2,3,4,5",Wavin,,India,3917,WAV-925A,,"Wavin CPVC SDR11 Ø25mm pipe from India for flexible, pressure-rated water distribution systems.",PVC/CPVC Pipes,,1780.png
PVC/CPVC Pipes - CPVC SCH80 Ø50mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pcs,100,"1,2,3,4,5",Wavin,,Saudi Arabia,3917,WAV-232C,,"Wavin CPVC SCH80 Ø50mm pipe from Saudi Arabia for heavy-duty, corrosion-resistant plumbing applications.",PVC/CPVC Pipes,,1781.png
PVC/CPVC Pipes - CPVC SCH40 Ø90mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,Germany,3917,WAV-448X,,"Wavin CPVC SCH40 Ø90mm pipe from Germany for durable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1782.png
PVC/CPVC Pipes - CPVC SCH80 Ø50mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Wavin,,China,3917,WAV-672B,,"Wavin CPVC SCH80 Ø50mm pipe from China for heavy-duty, corrosion-resistant plumbing systems.",PVC/CPVC Pipes,,1783.png
PVC/CPVC Pipes - CPVC SCH80 Ø40mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,roll,100,"1,2,3,4,5",Wavin,,Germany,3917,WAV-102C,,"Wavin CPVC SCH80 Ø40mm pipe from Germany for heavy-duty, corrosion-resistant plumbing applications.",PVC/CPVC Pipes,,1784.png
PVC/CPVC Pipes - CPVC SCH40 Ø50mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,kg,100,"1,2,3,4,5",Wavin,,Saudi Arabia,3917,WAV-503B,,"Wavin CPVC SCH40 Ø50mm pipe from Saudi Arabia for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1785.png
PVC/CPVC Pipes - CPVC SCH80 Ø90mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Wavin,,UAE,3917,WAV-100A,,"Wavin CPVC SCH80 Ø90mm pipe from UAE, boxed for industrial heavy-duty corrosion-resistant plumbing.",PVC/CPVC Pipes,,1786.png
PVC/CPVC Pipes - CPVC SCH80 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pair,100,"1,2,3,4,5",Wavin,,India,3917,WAV-903B,,"Wavin CPVC SCH80 Ø20mm pipe from India for heavy-duty, corrosion-resistant plumbing applications.",PVC/CPVC Pipes,,1787.png
PVC/CPVC Pipes - CPVC SDR11 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,box,100,"1,2,3,4,5",Wavin,,Japan,3917,WAV-162B,,"Wavin CPVC SDR11 Ø20mm pipe from Japan, boxed for flexible, pressure-rated plumbing systems.",PVC/CPVC Pipes,,1788.png
PVC/CPVC Pipes - CPVC SCH40 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,pcs,100,"1,2,3,4,5",Wavin,,Saudi Arabia,3917,WAV-561X,,"Wavin CPVC SCH40 Ø20mm pipe from Saudi Arabia for reliable, chemical-resistant water distribution systems.",PVC/CPVC Pipes,,1789.png
PVC/CPVC Pipes - CPVC SCH80 Ø20mm,Plumbing,PVC / CPVC Pipes,3000,2500,active,set,100,"1,2,3,4,5",Wavin,,Germany,3917,WAV-474B,,"Wavin CPVC SCH80 Ø20mm pipe from Germany for heavy-duty, corrosion-resistant plumbing systems.",PVC/CPVC Pipes,,1790.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Al-Jazera Pipes,,Germany,8413,AL--746A,,"Al-Jazera Pipes 2.0HP 220V booster pump from Germany, boxed for reliable water pressure boosting.",Pumps & Tanks,,1791.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Al-Jazera Pipes,,Germany,8413,AL--209A,,"Al-Jazera Pipes 2.0HP 220V booster pump from Germany for efficient, reliable water pressure boosting.",Pumps & Tanks,,1792.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Al-Jazera Pipes,,China,8413,AL--630A,,"Al-Jazera Pipes 1.0HP 220V booster pump from China for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1793.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8413,AL--881C,,"Al-Jazera Pipes 2.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1794.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,Japan,8413,AL--630C,,"Al-Jazera Pipes 3.0HP 220V booster pump from Japan for high-performance, efficient water pressure boosting.",Pumps & Tanks,,1795.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8413,AL--164A,,"Al-Jazera Pipes 3.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1796.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Al-Jazera Pipes,,China,8413,AL--152A,,"Al-Jazera Pipes 2.0HP 220V booster pump from China, boxed for reliable water pressure boosting.",Pumps & Tanks,,1797.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8413,AL--733C,,"Al-Jazera Pipes 0.5HP 220V booster pump from Saudi Arabia for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1798.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Al-Jazera Pipes,,UAE,8413,AL--200X,,"Al-Jazera Pipes 3.0HP 220V booster pump from UAE for powerful, efficient water pressure boosting.",Pumps & Tanks,,1799.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Al-Jazera Pipes,,Saudi Arabia,8413,AL--265A,,"Al-Jazera Pipes 2.0HP 220V booster pump from Saudi Arabia for reliable, efficient water pressure boosting.",Pumps & Tanks,,1800.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",FIP,,Saudi Arabia,8413,FIP-332X,,"FIP 2.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1801.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",FIP,,Japan,8413,FIP-462X,,"FIP 1.5HP 220V booster pump from Japan for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1802.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",FIP,,Saudi Arabia,8413,FIP-484X,,"FIP 0.5HP 220V booster pump from Saudi Arabia for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1803.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",FIP,,India,8413,FIP-333C,,"FIP 0.5HP 220V booster pump from India for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1804.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",FIP,,Japan,8413,FIP-712B,,"FIP 3.0HP 220V booster pump from Japan, boxed for high-performance water pressure boosting.",Pumps & Tanks,,1805.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",FIP,,Germany,8413,FIP-279C,,"FIP 0.5HP 220V booster pump from Germany for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1806.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",FIP,,UAE,8413,FIP-394B,,"FIP 2.0HP 220V booster pump from UAE, boxed for reliable water pressure boosting applications.",Pumps & Tanks,,1807.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",FIP,,UAE,8413,FIP-830B,,"FIP 1.5HP 220V booster pump from UAE for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1808.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",FIP,,UAE,8413,FIP-635X,,"FIP 1.0HP 220V booster pump from UAE for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1809.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",FIP,,Germany,8413,FIP-223A,,"FIP 2.0HP 220V booster pump from Germany for reliable, efficient water pressure boosting applications.",Pumps & Tanks,,1810.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",FIP,,Japan,8413,FIP-359C,,"FIP 2.0HP 220V booster pump from Japan for powerful, reliable water pressure boosting applications.",Pumps & Tanks,,1811.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",FIP,,Germany,8413,FIP-211B,,"FIP 0.5HP 220V booster pump from Germany for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1812.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",FIP,,India,8413,FIP-200B,,"FIP 3.0HP 220V booster pump from India for high-performance, reliable water pressure boosting.",Pumps & Tanks,,1813.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",FIP,,Germany,8413,FIP-630A,,"FIP 3.0HP 220V booster pump from Germany for powerful, efficient water pressure boosting applications.",Pumps & Tanks,,1814.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",FIP,,China,8413,FIP-468A,,"FIP 1.5HP 220V booster pump from China, boxed for efficient water pressure boosting applications.",Pumps & Tanks,,1815.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",FIP,,China,8413,FIP-712C,,"FIP 1.5HP 220V booster pump from China for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1816.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",FIP,,Saudi Arabia,8413,FIP-867B,,"FIP 1.5HP 220V booster pump from Saudi Arabia for reliable, efficient water pressure boosting.",Pumps & Tanks,,1817.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",GF Piping,,Saudi Arabia,8413,GF-142B,,"GF Piping 3.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1818.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",GF Piping,,China,8413,GF-786C,,"GF Piping 1.0HP 220V booster pump from China for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1819.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",GF Piping,,China,8413,GF-121C,,"GF Piping 1.5HP 220V booster pump from China for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1820.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",GF Piping,,Saudi Arabia,8413,GF-789X,,"GF Piping 2.0HP 220V booster pump from Saudi Arabia for powerful, reliable water pressure boosting.",Pumps & Tanks,,1821.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",GF Piping,,India,8413,GF-314A,,"GF Piping 0.5HP 220V booster pump from India for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1822.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",GF Piping,,Japan,8413,GF-426C,,"GF Piping 1.5HP 220V booster pump from Japan for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1823.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",GF Piping,,UAE,8413,GF-440A,,"GF Piping 2.0HP 220V booster pump from UAE for reliable, efficient water pressure boosting applications.",Pumps & Tanks,,1824.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",GF Piping,,UAE,8413,GF-909X,,"GF Piping 0.5HP 220V booster pump from UAE for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1825.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",GF Piping,,Saudi Arabia,8413,GF-369B,,"GF Piping 1.0HP 220V booster pump from Saudi Arabia for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1826.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",GF Piping,,UAE,8413,GF-605A,,"GF Piping 3.0HP 220V booster pump from UAE for high-performance, efficient water pressure boosting.",Pumps & Tanks,,1827.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pcs,100,"1,2,3,4,5",GF Piping,,Germany,8413,GF-940X,,"GF Piping 0.5HP 220V booster pump from Germany for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1828.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",GF Piping,,Germany,8413,GF-899B,,"GF Piping 3.0HP 220V booster pump from Germany for powerful, efficient water pressure boosting applications.",Pumps & Tanks,,1829.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",GF Piping,,China,8413,GF-239A,,"GF Piping 1.5HP 220V booster pump from China, boxed for efficient water pressure boosting applications.",Pumps & Tanks,,1830.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",GF Piping,,Japan,8413,GF-229X,,"GF Piping 1.0HP 220V booster pump from Japan for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1831.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",GF Piping,,China,8413,GF-764X,,"GF Piping 0.5HP 220V booster pump from China for compact, energy-efficient water pressure boosting.",Pumps & Tanks,,1832.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",GF Piping,,Japan,8413,GF-949X,,"GF Piping 1.5HP 220V booster pump from Japan for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1833.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Geberit,,Japan,8413,GEB-825B,,"Geberit 1.5HP 220V booster pump from Japan for efficient, reliable water pressure boosting applications.",Pumps & Tanks,,1834.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,kg,100,"1,2,3,4,5",Geberit,,Saudi Arabia,8413,GEB-963A,,"Geberit 1.5HP 220V booster pump from Saudi Arabia for durable, efficient water pressure boosting.",Pumps & Tanks,,1835.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Geberit,,UAE,8413,GEB-246B,,"Geberit 1.0HP 220V booster pump from UAE for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1836.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Geberit,,Germany,8413,GEB-137A,,"Geberit 0.5HP 220V booster pump from Germany, boxed for compact water pressure boosting applications.",Pumps & Tanks,,1837.png
"Pumps & Tanks - Booster Pump 0.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,pair,100,"1,2,3,4,5",Geberit,,UAE,8413,GEB-347A,,"Geberit 0.5HP 220V booster pump from UAE for compact, reliable water pressure boosting applications.",Pumps & Tanks,,1838.png
"Pumps & Tanks - Booster Pump 2.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,mtr,100,"1,2,3,4,5",Geberit,,Japan,8413,GEB-919B,,"Geberit 2.0HP 220V booster pump from Japan for powerful, reliable water pressure boosting applications.",Pumps & Tanks,,1839.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Geberit,,China,8413,GEB-436X,,"Geberit 3.0HP 220V booster pump from China for high-performance, efficient water pressure boosting.",Pumps & Tanks,,1840.png
"Pumps & Tanks - Booster Pump 1.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,roll,100,"1,2,3,4,5",Geberit,,UAE,8413,GEB-329C,,"Geberit 1.0HP 220V booster pump from UAE for dependable, energy-efficient water pressure boosting.",Pumps & Tanks,,1841.png
"Pumps & Tanks - Booster Pump 1.5HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,set,100,"1,2,3,4,5",Geberit,,India,8413,GEB-854X,,"Geberit 1.5HP 220V booster pump from India for efficient, durable water pressure boosting applications.",Pumps & Tanks,,1842.png
"Pumps & Tanks - Booster Pump 3.0HP, 220V",Plumbing,Pumps & Tanks,3000,2500,active,box,100,"1,2,3,4,5",Geberit,,UAE,8413,GEB-126A,,"Geberit 3.0HP 220V booster pump from UAE, boxed for powerful water pressure boosting applications.",Pumps & Tanks,,1843.png
